tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
271,1,0.0159,5.0000,0.1944,0.3377,2.0000,257.3020,1.0000,0.0000,5.9113,29.0000
272,1,0.0185,6.0000,0.2112,0.4600,1.0000,0.0000,1.0000,0.0000,4.1379,30.0000
273,1,0.0185,6.0000,0.2112,0.4600,1.0000,0.0000,1.0000,0.0000,4.1379,30.0000
274,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
275,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
276,1,0.0237,4.0000,0.1812,0.0001,1.0000,0.0000,1.0000,0.0000,5.4348,24.0000
277,1,0.0237,4.0000,0.1812,0.0001,1.0000,0.0000,1.0000,0.0000,5.4348,24.0000
278,3,0.0375,3.6667,0.2015,0.3840,1.0000,0.0000,1.0000,0.0000,1.5810,7.6667
279,3,0.0375,3.6667,0.2015,0.3840,1.0000,0.0000,1.0000,0.0000,1.5810,7.6667
280,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
281,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
282,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
283,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
284,2,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,1.3258,16.5000
285,2,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,1.3258,16.5000
286,1,0.0022,2.0000,0.0645,0.0000,1.0000,0.0000,1.0000,0.0000,2.8226,32.0000
287,1,0.0022,2.0000,0.0645,0.0000,1.0000,0.0000,1.0000,0.0000,2.8226,32.0000
288,1,0.0069,3.0000,0.1067,0.0000,1.0000,0.0000,1.0000,0.0000,4.5161,31.0000
289,1,0.0069,3.0000,0.1067,0.0000,1.0000,0.0000,1.0000,0.0000,4.5161,31.0000
290,3,0.0130,3.3333,0.1285,0.1419,1.0000,0.0000,1.0000,0.0000,1.8638,10.3333
291,3,0.0130,3.3333,0.1285,0.1419,1.0000,0.0000,1.0000,0.0000,1.8638,10.3333
292,2,0.0099,3.0000,0.1285,0.0850,1.0000,0.0000,1.0000,0.0000,3.1034,15.0000
293,2,0.0099,3.0000,0.1285,0.0850,1.0000,0.0000,1.0000,0.0000,3.1034,15.0000
294,2,0.0053,2.5000,0.0929,0.0000,1.0000,0.0000,1.0000,0.0000,1.8473,14.5000
295,2,0.0053,2.5000,0.0929,0.0000,1.0000,0.0000,1.0000,0.0000,1.8473,14.5000
296,1,0.0356,5.0000,0.2236,0.5424,1.0000,0.0000,1.0000,0.0000,5.4348,24.0000
297,1,0.0356,5.0000,0.2236,0.5424,1.0000,0.0000,1.0000,0.0000,5.4348,24.0000
298,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
299,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
300,2,0.0126,3.0000,0.1076,0.1855,1.0000,0.0000,1.0000,0.0000,2.1505,15.5000
301,2,0.0126,3.0000,0.1076,0.1855,1.0000,0.0000,1.0000,0.0000,2.1505,15.5000
302,1,0.0079,3.0000,0.1143,0.4747,1.0000,0.0000,1.0000,0.0000,3.4483,29.0000
303,1,0.0079,3.0000,0.1143,0.4747,1.0000,0.0000,1.0000,0.0000,3.4483,29.0000
304,1,0.0033,2.0000,0.0800,0.0000,1.0000,0.0000,1.0000,0.0000,5.8462,26.0000
305,1,0.0033,2.0000,0.0800,0.0000,1.0000,0.0000,1.0000,0.0000,5.8462,26.0000
306,2,0.0132,4.0000,0.1494,0.1823,1.0000,0.0000,1.0000,0.0000,3.3333,15.0000
307,2,0.0132,4.0000,0.1494,0.1823,1.0000,0.0000,1.0000,0.0000,3.3333,15.0000
308,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
309,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
310,4,0.0060,2.2500,0.0881,0.2365,1.2500,82.4785,1.0000,0.0000,0.8005,7.2500
311,4,0.0060,2.2500,0.0881,0.2365,1.2500,82.4785,1.0000,0.0000,0.8005,7.2500
312,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,6.3333,25.0000
313,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,6.3333,25.0000
314,1,0.0290,5.0000,0.2143,0.4460,1.0000,0.0000,1.0000,0.0000,6.3333,25.0000
315,1,0.0290,5.0000,0.2143,0.4460,1.0000,0.0000,1.0000,0.0000,6.3333,25.0000
316,1,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,1.0000,0.0000,4.2735,27.0000
317,1,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,1.0000,0.0000,4.2735,27.0000
318,1,0.0189,5.0000,0.1773,0.5259,1.0000,0.0000,1.0000,0.0000,3.9080,30.0000
319,1,0.0189,5.0000,0.1773,0.5259,1.0000,0.0000,1.0000,0.0000,3.9080,30.0000
320,2,0.0114,3.0000,0.1217,0.1358,1.5000,294.4946,1.0000,0.0000,2.7778,14.0000
321,2,0.0114,3.0000,0.1217,0.1358,1.5000,294.4946,1.0000,0.0000,2.7778,14.0000
322,2,0.0075,3.5000,0.1201,0.1700,1.5000,119.1074,1.0000,0.0000,2.2177,16.0000
323,2,0.0075,3.5000,0.1201,0.1700,1.5000,119.1074,1.0000,0.0000,2.2177,16.0000
324,2,0.0324,4.0000,0.1750,0.4160,1.0000,0.0000,1.0000,0.0000,1.7241,14.5000
325,2,0.0324,4.0000,0.1750,0.4160,1.0000,0.0000,1.0000,0.0000,1.7241,14.5000
326,2,0.0053,2.0000,0.1000,0.5000,1.0000,0.0000,1.0000,0.0000,1.6667,10.5000
327,2,0.0053,2.0000,0.1000,0.5000,1.0000,0.0000,1.0000,0.0000,1.6667,10.5000
328,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
329,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
330,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
331,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
332,3,0.0213,3.0000,0.1434,0.2473,1.0000,0.0000,1.0000,0.0000,1.3027,10.0000
333,3,0.0213,3.0000,0.1434,0.2473,1.0000,0.0000,1.0000,0.0000,1.3027,10.0000
334,2,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,1.3978,15.5000
335,2,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,1.3978,15.5000
336,1,0.0106,3.0000,0.1276,0.3310,1.0000,0.0000,1.0000,0.0000,3.2020,29.0000
337,1,0.0106,3.0000,0.1276,0.3310,1.0000,0.0000,1.0000,0.0000,3.2020,29.0000
338,4,0.0238,3.5000,0.1501,0.2742,1.0000,0.0000,1.0000,0.0000,1.1084,7.2500
339,4,0.0238,3.5000,0.1501,0.2742,1.0000,0.0000,1.0000,0.0000,1.1084,7.2500
340,1,0.0053,3.0000,0.1071,0.6116,1.0000,0.0000,1.0000,0.0000,2.4631,29.0000
341,1,0.0053,3.0000,0.1071,0.6116,1.0000,0.0000,1.0000,0.0000,2.4631,29.0000
342,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
343,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
344,1,0.0198,6.0000,0.2609,0.4183,1.0000,0.0000,1.0000,0.0000,6.1594,24.0000
345,1,0.0198,6.0000,0.2609,0.4183,1.0000,0.0000,1.0000,0.0000,6.1594,24.0000
346,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,7.8818,29.0000
347,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,1.0000,0.0000,7.8818,29.0000
348,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,1.8391,30.0000
349,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,1.8391,30.0000
350,1,0.0265,5.0000,0.1944,0.4035,1.0000,0.0000,1.0000,0.0000,3.9409,29.0000
351,1,0.0265,5.0000,0.1944,0.4035,1.0000,0.0000,1.0000,0.0000,3.9409,29.0000
352,3,0.0267,3.3333,0.1742,0.4020,1.0000,0.0000,1.0000,0.0000,1.7436,8.6667
353,3,0.0267,3.3333,0.1742,0.4020,1.0000,0.0000,1.0000,0.0000,1.7436,8.6667
354,1,0.0025,2.0000,0.0690,0.7071,1.0000,0.0000,1.0000,0.0000,1.6092,30.0000
355,1,0.0025,2.0000,0.0690,0.7071,1.0000,0.0000,1.0000,0.0000,1.6092,30.0000
356,2,0.0026,2.0000,0.0714,0.0000,1.5000,392.0852,1.0000,0.0000,2.2167,14.5000
357,2,0.0026,2.0000,0.0714,0.0000,1.5000,392.0852,1.0000,0.0000,2.2167,14.5000
358,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
359,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
360,2,0.0049,3.0000,0.1034,0.4325,1.0000,0.0000,1.0000,0.0000,1.6092,15.0000
361,2,0.0049,3.0000,0.1034,0.4325,1.0000,0.0000,1.0000,0.0000,1.6092,15.0000
362,3,0.0236,3.3333,0.1567,0.2291,1.3333,60.8843,1.0000,0.0000,1.5771,10.3333
363,3,0.0236,3.3333,0.1567,0.2291,1.3333,60.8843,1.0000,0.0000,1.5771,10.3333
364,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
365,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
366,3,0.0230,3.3333,0.1215,0.2813,1.0000,0.0000,1.0000,0.0000,1.4559,10.0000
367,3,0.0230,3.3333,0.1215,0.2813,1.0000,0.0000,1.0000,0.0000,1.4559,10.0000
368,1,0.0026,2.0000,0.0714,0.7071,1.0000,0.0000,1.0000,0.0000,1.2315,29.0000
369,1,0.0026,2.0000,0.0714,0.7071,1.0000,0.0000,1.0000,0.0000,1.2315,29.0000
370,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
371,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
372,1,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,1.0000,0.0000,6.3492,28.0000
373,1,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,1.0000,0.0000,6.3492,28.0000
374,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
375,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
376,1,0.0072,3.0000,0.1250,0.6116,1.0000,0.0000,1.0000,0.0000,2.6667,25.0000
377,1,0.0072,3.0000,0.1250,0.6116,1.0000,0.0000,1.0000,0.0000,2.6667,25.0000
378,1,0.0185,5.0000,0.2094,0.3022,1.0000,0.0000,1.0000,0.0000,6.8376,27.0000
379,1,0.0185,5.0000,0.2094,0.3022,1.0000,0.0000,1.0000,0.0000,6.8376,27.0000
380,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,8.0000,25.0000
381,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,8.0000,25.0000
382,1,0.0145,3.0000,0.1488,0.3834,1.0000,0.0000,1.0000,0.0000,3.6667,25.0000
383,1,0.0145,3.0000,0.1488,0.3834,1.0000,0.0000,1.0000,0.0000,3.6667,25.0000
384,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,4.6667,25.0000
385,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,4.6667,25.0000
386,7,0.0260,2.5714,0.1185,0.2420,1.0000,0.0000,1.0000,0.0000,0.6425,4.0000
387,7,0.0260,2.5714,0.1185,0.2420,1.0000,0.0000,1.0000,0.0000,0.6425,4.0000
388,1,0.0057,3.0000,0.1111,0.6116,1.0000,0.0000,1.0000,0.0000,2.3810,28.0000
389,1,0.0057,3.0000,0.1111,0.6116,1.0000,0.0000,1.0000,0.0000,2.3810,28.0000
390,4,0.0150,3.0000,0.1331,0.3099,1.0000,0.0000,1.0000,0.0000,0.8598,7.0000
391,4,0.0150,3.0000,0.1331,0.3099,1.0000,0.0000,1.0000,0.0000,0.8598,7.0000
392,2,0.0181,3.0000,0.1519,0.3566,1.5000,159.8367,1.0000,0.0000,1.5000,12.5000
393,2,0.0181,3.0000,0.1519,0.3566,1.5000,159.8367,1.0000,0.0000,1.5000,12.5000
394,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
395,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
396,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
397,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
398,2,0.0684,5.0000,0.2134,0.3612,1.0000,0.0000,1.0000,0.0000,3.0423,14.0000
399,2,0.0684,5.0000,0.2134,0.3612,1.0000,0.0000,1.0000,0.0000,3.0423,14.0000
400,1,0.0185,3.0000,0.1758,0.1459,1.0000,0.0000,1.0000,0.0000,5.9113,29.0000
401,1,0.0185,3.0000,0.1758,0.1459,1.0000,0.0000,1.0000,0.0000,5.9113,29.0000
402,1,0.0049,3.0000,0.1034,0.6116,1.0000,0.0000,1.0000,0.0000,2.7586,30.0000
403,1,0.0049,3.0000,0.1034,0.6116,1.0000,0.0000,1.0000,0.0000,2.7586,30.0000
404,1,0.0516,4.0000,0.1952,0.1523,1.0000,0.0000,1.0000,0.0000,5.6452,32.0000
405,1,0.0516,4.0000,0.1952,0.1523,1.0000,0.0000,1.0000,0.0000,5.6452,32.0000
406,4,0.0285,3.7500,0.1826,0.1451,1.0000,0.0000,1.0000,0.0000,2.1164,7.0000
407,4,0.0285,3.7500,0.1826,0.1451,1.0000,0.0000,1.0000,0.0000,2.1164,7.0000
408,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,2.1505,31.0000
409,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,2.1505,31.0000
410,3,0.0128,3.3333,0.1347,0.2567,1.0000,0.0000,1.0000,0.0000,1.4991,9.3333
411,3,0.0128,3.3333,0.1347,0.2567,1.0000,0.0000,1.0000,0.0000,1.4991,9.3333
412,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
413,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
414,2,0.0123,2.5000,0.1095,0.3440,1.0000,0.0000,1.0000,0.0000,1.1494,15.0000
415,2,0.0123,2.5000,0.1095,0.3440,1.0000,0.0000,1.0000,0.0000,1.1494,15.0000
416,2,0.0417,3.5000,0.1797,0.4066,1.0000,0.0000,1.5000,0.0000,2.0000,13.0000
417,2,0.0417,3.5000,0.1797,0.4066,1.0000,0.0000,1.5000,0.0000,2.0000,13.0000
418,1,0.0031,2.0000,0.0769,0.7071,1.0000,0.0000,1.0000,0.0000,1.7094,27.0000
419,1,0.0031,2.0000,0.0769,0.7071,1.0000,0.0000,1.0000,0.0000,1.7094,27.0000
420,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
421,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
422,2,0.0105,2.0000,0.1125,0.6015,1.0000,0.0000,1.0000,0.0000,1.1905,10.5000
423,2,0.0105,2.0000,0.1125,0.6015,1.0000,0.0000,1.0000,0.0000,1.1905,10.5000
424,2,0.0400,3.0000,0.1820,0.1536,1.0000,0.0000,1.5000,0.0000,3.5385,13.0000
425,2,0.0400,3.0000,0.1820,0.1536,1.0000,0.0000,1.5000,0.0000,3.5385,13.0000
426,2,0.0391,5.0000,0.2025,0.2568,1.0000,0.0000,1.0000,0.0000,2.7957,15.5000
427,2,0.0391,5.0000,0.2025,0.2568,1.0000,0.0000,1.0000,0.0000,2.7957,15.5000
428,2,0.0667,5.5000,0.2035,0.3890,1.0000,0.0000,1.0000,0.0000,2.5202,16.0000
429,2,0.0667,5.5000,0.2035,0.3890,1.0000,0.0000,1.0000,0.0000,2.5202,16.0000
430,4,0.0126,3.2500,0.1358,0.1263,1.2500,69.4391,1.0000,0.0000,1.4778,7.2500
431,4,0.0126,3.2500,0.1358,0.1263,1.2500,69.4391,1.0000,0.0000,1.4778,7.2500
432,3,0.0082,2.3333,0.1009,0.3154,1.0000,0.0000,1.0000,0.0000,1.1396,9.0000
433,3,0.0082,2.3333,0.1009,0.3154,1.0000,0.0000,1.0000,0.0000,1.1396,9.0000
434,5,0.0540,4.0000,0.1779,0.1876,1.0000,0.0000,1.0000,0.0000,1.2808,5.8000
435,5,0.0540,4.0000,0.1779,0.1876,1.0000,0.0000,1.0000,0.0000,1.2808,5.8000
436,3,0.0507,4.0000,0.2427,0.0902,1.0000,0.0000,1.0000,0.0000,3.7548,10.0000
437,3,0.0507,4.0000,0.2427,0.0902,1.0000,0.0000,1.0000,0.0000,3.7548,10.0000
438,3,0.0106,2.3333,0.0970,0.0814,1.0000,0.0000,1.0000,0.0000,1.4014,12.3333
439,3,0.0106,2.3333,0.0970,0.0814,1.0000,0.0000,1.0000,0.0000,1.4014,12.3333
440,1,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,1.5152,33.0000
441,1,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,1.5152,33.0000
442,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
443,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
444,1,0.0571,5.0000,0.2593,0.4518,1.0000,0.0000,1.0000,0.0000,6.9264,22.0000
445,1,0.0571,5.0000,0.2593,0.4518,1.0000,0.0000,1.0000,0.0000,6.9264,22.0000
446,1,0.0033,2.0000,0.0800,0.7071,1.0000,0.0000,1.0000,0.0000,1.5385,26.0000
447,1,0.0033,2.0000,0.0800,0.7071,1.0000,0.0000,1.0000,0.0000,1.5385,26.0000
448,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
449,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
450,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
451,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
452,2,0.0723,5.5000,0.2935,0.1501,1.0000,0.0000,1.0000,0.0000,6.8376,13.5000
453,2,0.0723,5.5000,0.2935,0.1501,1.0000,0.0000,1.0000,0.0000,6.8376,13.5000
454,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
455,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
456,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
457,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
458,2,0.0142,2.5000,0.1176,0.3440,1.0000,0.0000,1.0000,0.0000,1.5873,14.0000
459,2,0.0142,2.5000,0.1176,0.3440,1.0000,0.0000,1.0000,0.0000,1.5873,14.0000
460,1,0.0646,4.0000,0.2262,0.1911,1.0000,0.0000,1.0000,0.0000,6.8376,27.0000
461,1,0.0646,4.0000,0.2262,0.1911,1.0000,0.0000,1.0000,0.0000,6.8376,27.0000
462,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
463,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
464,3,0.0190,3.3333,0.1444,0.2536,1.0000,0.0000,1.0000,0.0000,1.4109,9.3333
465,3,0.0190,3.3333,0.1444,0.2536,1.0000,0.0000,1.0000,0.0000,1.4109,9.3333
466,3,0.0231,4.3333,0.2154,0.2732,1.3333,56.7859,1.0000,0.0000,2.5033,7.6667
467,3,0.0231,4.3333,0.2154,0.2732,1.3333,56.7859,1.0000,0.0000,2.5033,7.6667
468,2,0.0091,2.5000,0.1161,0.1655,1.0000,0.0000,1.0000,0.0000,2.1667,12.5000
469,2,0.0091,2.5000,0.1161,0.1655,1.0000,0.0000,1.0000,0.0000,2.1667,12.5000
470,2,0.0172,3.5000,0.1561,0.2922,1.0000,0.0000,1.0000,0.0000,1.8473,14.5000
471,2,0.0172,3.5000,0.1561,0.2922,1.0000,0.0000,1.0000,0.0000,1.8473,14.5000
472,4,0.0234,2.7500,0.1227,0.0000,1.0000,0.0000,1.0000,0.0000,1.1494,7.5000
473,4,0.0234,2.7500,0.1227,0.0000,1.0000,0.0000,1.0000,0.0000,1.1494,7.5000
474,2,0.0123,3.0000,0.1257,0.3566,1.0000,0.0000,1.0000,0.0000,1.7241,15.0000
475,2,0.0123,3.0000,0.1257,0.3566,1.0000,0.0000,1.0000,0.0000,1.7241,15.0000
476,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
477,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
478,2,0.0550,5.0000,0.2333,0.3700,1.0000,0.0000,1.0000,0.0000,3.0769,13.0000
479,2,0.0550,5.0000,0.2333,0.3700,1.0000,0.0000,1.0000,0.0000,3.0769,13.0000
480,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
481,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
482,2,0.0048,2.0000,0.0952,0.5000,1.0000,0.0000,1.0000,0.0000,1.0823,11.0000
483,2,0.0048,2.0000,0.0952,0.5000,1.0000,0.0000,1.0000,0.0000,1.0823,11.0000
484,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
485,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
486,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
487,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
488,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
489,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
490,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
491,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
492,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
493,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
494,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
495,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
496,2,0.0190,2.5000,0.1565,0.0748,1.0000,0.0000,1.0000,0.0000,5.6277,11.0000
497,2,0.0190,2.5000,0.1565,0.0748,1.0000,0.0000,1.0000,0.0000,5.6277,11.0000
498,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,4.3678,30.0000
499,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,4.3678,30.0000
500,5,0.0348,2.6000,0.1289,0.3388,1.0000,0.0000,1.0000,0.0000,0.6878,5.6000
501,5,0.0348,2.6000,0.1289,0.3388,1.0000,0.0000,1.0000,0.0000,0.6878,5.6000
502,4,0.0092,2.0000,0.0924,0.3944,1.0000,0.0000,1.0000,0.0000,0.5385,6.5000
503,4,0.0092,2.0000,0.0924,0.3944,1.0000,0.0000,1.0000,0.0000,0.5385,6.5000
504,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
505,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
506,1,0.0067,3.0000,0.1200,0.6116,1.0000,0.0000,1.0000,0.0000,1.5385,26.0000
507,1,0.0067,3.0000,0.1200,0.6116,1.0000,0.0000,1.0000,0.0000,1.5385,26.0000
508,1,0.0057,3.0000,0.1111,0.0000,1.0000,0.0000,1.0000,0.0000,3.4392,28.0000
509,1,0.0057,3.0000,0.1111,0.0000,1.0000,0.0000,1.0000,0.0000,3.4392,28.0000
510,3,0.0443,4.6667,0.1846,0.2811,1.0000,0.0000,1.0000,0.0000,1.9923,10.0000
511,3,0.0443,4.6667,0.1846,0.2811,1.0000,0.0000,1.0000,0.0000,1.9923,10.0000
512,3,0.0580,5.3333,0.2427,0.1240,1.0000,0.0000,1.0000,0.0000,3.6616,11.0000
513,3,0.0580,5.3333,0.2427,0.1240,1.0000,0.0000,1.0000,0.0000,3.6616,11.0000
514,1,0.0053,3.0000,0.1071,0.0000,2.0000,665.5601,1.0000,0.0000,3.9409,29.0000
515,1,0.0053,3.0000,0.1071,0.0000,2.0000,665.5601,1.0000,0.0000,3.9409,29.0000
516,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
517,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
518,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
519,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
520,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
521,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
522,3,0.0084,2.3333,0.0928,0.2293,1.0000,0.0000,1.0000,0.0000,1.0036,10.3333
523,3,0.0084,2.3333,0.0928,0.2293,1.0000,0.0000,1.0000,0.0000,1.0036,10.3333
524,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
525,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
526,4,0.0167,2.0000,0.1010,0.0000,1.0000,0.0000,1.0000,0.0000,1.3077,6.5000
527,4,0.0167,2.0000,0.1010,0.0000,1.0000,0.0000,1.0000,0.0000,1.3077,6.5000
528,2,0.0357,4.5000,0.1641,0.3896,1.0000,0.0000,1.0000,0.0000,2.2167,14.5000
529,2,0.0357,4.5000,0.1641,0.3896,1.0000,0.0000,1.0000,0.0000,2.2167,14.5000
530,2,0.0155,4.0000,0.1562,0.0785,1.0000,0.0000,1.0000,0.0000,4.2614,16.5000
531,2,0.0155,4.0000,0.1562,0.0785,1.0000,0.0000,1.0000,0.0000,4.2614,16.5000
532,4,0.0205,3.7500,0.1539,0.1801,1.0000,0.0000,1.0000,0.0000,1.7857,7.2500
533,4,0.0205,3.7500,0.1539,0.1801,1.0000,0.0000,1.0000,0.0000,1.7857,7.2500
534,3,0.0061,2.3333,0.0874,0.0000,1.0000,0.0000,1.0000,0.0000,1.6487,10.3333
535,3,0.0061,2.3333,0.0874,0.0000,1.0000,0.0000,1.0000,0.0000,1.6487,10.3333
536,2,0.0259,4.0000,0.1707,0.3887,1.0000,0.0000,1.0000,0.0000,1.9540,15.0000
537,2,0.0259,4.0000,0.1707,0.3887,1.0000,0.0000,1.0000,0.0000,1.9540,15.0000
538,1,0.0069,4.0000,0.1333,0.5236,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
539,1,0.0069,4.0000,0.1333,0.5236,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
